Name,LOC,CYCLO,Number Of Parameters,# Inner Invocations,# Outer Invocations,ATFD,FDP,LAA,MAXNESTING,NOAV,Feature_Envy,Feature_EnvyScore,Long_Method,Long_MethodScore
getLabel,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getObject,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getOrigin,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getSearchService,3,2,0,0,0,0,0,0,1,1,False,0,False,0
getSnippet,3,1,0,0,0,0,0,0,1,1,False,0,False,0
toString,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getProject,3,1,0,0,0,0,0,0,1,1,False,0,False,0
init,5,1,3,0,0,0,0,0,1,6,False,0,False,0
isNotEmptyAndContains,3,2,2,0,2,0,0,0,1,2,False,0,False,0
select,9,2,1,0,8,5,4,1,2,11,False,0,False,0
getSearchField,3,1,0,0,0,0,0,0,1,1,False,0,False,0
languageChanged,4,1,1,0,0,0,0,0,1,2,False,0,False,0
requestFocus,3,1,0,0,0,0,0,0,1,1,False,0,False,0
restoreSelection,11,4,0,0,5,2,1,2.5,2,6,False,0,False,0
getListItems,23,4,4,0,15,6,3,0.5,3,13,False,0,False,0
getPages,3,1,3,0,1,0,0,0,1,4,False,0,False,0
onOk,5,2,0,0,1,0,0,0,2,1,False,0,False,0
actionPerformed,4,1,1,0,1,0,0,0,1,4,False,0,False,0
run,15,3,3,2,5,4,1,1.25,3,9,False,0,False,0
run,3,1,3,1,1,0,0,0,1,3,False,0,False,0
shiftTask,12,4,3,1,5,4,3,1.25,2,11,False,0,False,0
commit,4,1,0,1,2,2,1,1,1,3,False,0,False,0
formatDate,3,1,1,0,1,0,0,0,1,2,False,0,False,0
getSelectedValue,3,1,0,0,0,0,0,0,1,1,False,0,False,0
loadPersistentValue,4,1,1,1,2,2,1,1,1,4,False,0,False,0
setSelectedLocale,8,2,1,0,5,3,2,0.67,2,6,False,0,False,0
setValue,8,2,1,1,2,0,0,2,3,3,False,0,False,0
actionPerformed,3,1,1,0,1,0,0,0,1,3,False,0,False,0
channelCleared,3,1,0,1,0,0,0,0,1,0,False,0,False,0
getLocalizedName,6,4,0,0,4,2,1,1.5,1,5,False,0,False,0
notificationAdded,3,1,0,1,0,0,0,0,1,0,False,0,False,0
notificationRead,3,1,1,1,0,0,0,0,1,1,False,0,False,0
updateState,8,3,0,0,5,4,2,0.75,3,5,False,0,False,0
actionPerformed,3,1,1,0,0,0,0,0,1,1,False,0,False,0
show,10,1,0,1,4,0,0,0,3,5,False,0,False,0
actionPerformed,5,2,1,0,1,1,1,3,2,4,False,0,False,0
selectionChanged,3,1,1,0,0,0,0,0,1,2,False,0,False,0
copyData,37,4,1,3,7,2,1,2.6,3,27,False,0,False,0
getBounds,3,1,0,4,1,0,0,3.25,1,4,False,0,False,0
getColorModel,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getData,4,1,0,0,1,0,0,0,1,1,False,0,False,0
getData,29,6,1,1,9,4,1,2.6,3,25,False,0,False,0
getHeight,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getMaxTileX,3,1,0,1,1,0,0,13,1,1,False,0,False,0
getMaxTileY,3,1,0,1,1,0,0,13,1,1,False,0,False,0
getMaxX,3,1,0,1,1,0,0,13,1,1,False,0,False,0
getMaxY,3,1,0,1,1,0,0,13,1,1,False,0,False,0
getMinTileX,3,1,0,1,1,0,0,13,1,1,False,0,False,0
getMinTileY,3,1,0,1,1,0,0,13,1,1,False,0,False,0
getMinX,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getMinY,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getNumXTiles,3,1,0,1,1,0,0,13,1,1,False,0,False,0
getNumYTiles,3,1,0,1,1,0,0,13,1,1,False,0,False,0
getProperty,4,1,1,0,2,0,0,0,1,2,False,0,False,0
getPropertyNames,11,2,0,0,2,0,0,0,2,6,False,0,False,0
getPropertyNames,28,8,1,0,7,0,0,0,2,7,False,0,False,0
getSampleModel,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getSources,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getTileGridXOffset,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTileGridYOffset,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTileHeight,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTileWidth,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getWidth,3,1,0,0,0,0,0,0,1,1,False,0,False,0
tileXToX,3,1,3,0,0,0,0,0,1,7,False,0,False,0
tileXToX,3,1,1,0,0,0,0,0,1,3,False,0,False,0
tileYToY,3,1,3,0,0,0,0,0,1,7,False,0,False,0
tileYToY,3,1,1,0,0,0,0,0,1,3,False,0,False,0
XToTileX,7,2,3,0,0,0,0,0,2,8,False,0,False,0
XToTileX,3,1,1,2,1,0,0,6.5,1,3,False,0,False,0
YToTileY,7,2,3,0,0,0,0,0,2,8,False,0,False,0
YToTileY,3,1,1,2,1,0,0,6.5,1,3,False,0,False,0
getTableCellRendererComponent,19,7,6,0,4,4,2,1.25,2,15,False,0,False,0
compare,22,6,2,0,21,16,2,0.12,5,11,False,0,False,0
compare,22,6,2,0,21,16,2,0.12,5,11,False,0,False,0
sortByStartDate,3,1,1,0,1,0,0,0,1,2,False,0,False,0
sortTasksByStartDate,3,1,1,0,1,0,0,0,1,2,False,0,False,0
apply,3,1,1,0,0,0,0,0,1,1,False,0,False,0
getConstraintsForCell,5,1,4,0,1,1,0,0,1,7,False,0,False,0
makeCompactGrid,9,1,7,1,1,0,0,0,3,7,False,0,False,0
makeCompactGrid,45,8,7,5,20,9,4,0,3,28,False,0,True,0
makeGrid,62,7,7,0,30,21,5,0,3,32,False,0,True,0
printSizes,5,1,1,0,6,3,2,0,1,4,False,0,False,0
getActivityBinding,16,4,0,0,11,8,5,0.12,2,10,False,0,False,0
getBackwardCollision,13,2,1,0,2,0,0,0,1,5,False,0,False,0
getCollision,17,3,0,0,1,0,0,0,1,7,False,0,False,0
getActivityBinding,16,4,0,0,11,8,4,0.12,2,9,False,0,False,0
getBackwardCollision,12,2,1,0,2,0,0,0,1,5,False,0,False,0
getCollision,20,2,0,0,3,0,0,0,1,9,False,0,False,0
getExporter,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getPublishInWebOption,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getUrl,3,1,0,0,0,0,0,0,1,1,False,0,False,0
setExporter,4,1,1,0,0,0,0,0,1,2,False,0,False,0
setUrl,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setLabel0,3,1,1,0,1,1,1,5,1,3,False,0,False,0
setLabel1,3,1,1,0,1,1,1,5,1,3,False,0,False,0
setText0,3,1,1,0,1,1,1,5,1,3,False,0,False,0
setText1,3,1,1,0,1,1,1,5,1,3,False,0,False,0
actionPerformed,8,4,1,0,0,0,0,0,2,1,False,0,False,0
adjustTasks,7,2,1,1,3,2,1,0,3,3,False,0,False,0
checkLegacyMilestones,39,9,0,1,18,15,5,0,6,11,False,0,True,0
run,8,1,0,0,0,0,0,0,3,0,False,0,False,0
tryPatchMilestones,38,4,2,1,31,13,3,0,3,20,False,0,True,0
checkEarliestStartConstraints,27,6,0,0,19,11,7,0,3,9,False,0,False,0
processTasks,15,2,1,0,1,1,1,0,2,4,False,0,False,0
run,5,2,0,0,0,0,0,0,2,0,False,0,False,0
run,3,1,0,0,1,1,1,0,1,1,False,0,False,0
run,7,2,0,0,2,0,0,0,3,0,False,0,False,0
run,5,1,0,2,1,0,0,0,1,0,False,0,False,0
runUiTasks,29,5,0,0,5,1,1,0,4,1,False,0,False,0
getAttributeName,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTagName,3,1,0,0,0,0,0,0,1,1,False,0,False,0
loadValue,3,1,1,0,1,0,0,0,1,1,False,0,False,0
getDisplayNames,13,5,1,0,5,0,0,0,2,3,False,0,False,0
getTruncatedString,20,5,3,0,4,0,0,0,2,6,False,0,False,0
isEmptyOrNull,9,5,1,0,1,1,1,0,2,2,False,0,False,0
padLeft,7,3,2,0,2,0,0,0,2,2,False,0,False,0
padRight,7,3,2,0,2,0,0,0,2,2,False,0,False,0
projectClosed,2,1,0,0,0,0,0,0,1,0,False,0,False,0
projectCreated,2,1,0,0,0,0,0,0,1,0,False,0,False,0
projectModified,2,1,0,0,0,0,0,0,1,0,False,0,False,0
projectOpened,2,1,0,0,0,0,0,0,1,0,False,0,False,0
projectSaved,2,1,0,0,0,0,0,0,1,0,False,0,False,0
changeValue,5,2,1,0,0,0,0,0,2,1,False,0,False,0
get,3,1,0,0,0,0,0,0,1,0,False,0,False,0
paint,24,5,1,0,0,0,0,0,2,10,False,0,False,0
paint,10,1,1,0,0,0,0,0,1,11,False,0,False,0
paint,10,1,1,0,0,0,0,0,1,11,False,0,False,0
paint,11,1,1,0,0,0,0,0,1,11,False,0,False,0
paint,10,1,1,0,0,0,0,0,1,11,False,0,False,0
paint,11,1,1,0,0,0,0,0,1,23,False,0,False,0
paint,37,7,1,0,0,0,0,0,3,31,False,0,False,0
paint,45,11,1,0,0,0,0,0,3,21,False,0,True,0
prePaint,4,1,0,0,0,0,0,0,1,4,False,0,False,0
setGraphics,7,1,1,0,0,0,0,0,1,10,False,0,False,0
enter,2,1,0,0,0,0,0,0,1,0,False,0,False,0
onAddEvent,16,2,0,0,9,5,1,0.2,3,7,True,0,False,0
onDeleteEvent,5,2,0,0,2,2,2,0.5,2,2,False,0,False,0
onSelectionChanged,5,1,0,0,2,1,0,1,1,2,False,0,False,0
add,21,7,3,3,5,4,4,0.6,3,11,False,0,False,0
clear,14,3,0,4,3,1,1,3,3,7,False,0,False,0
clearUiColumns,6,2,0,0,4,1,1,3,2,3,False,0,False,0
compare,10,10,2,0,0,0,0,0,2,3,False,0,False,0
createColumn,8,1,2,1,4,4,2,0.75,1,9,False,0,False,0
createDefaultColumns,7,2,1,2,6,5,4,0.6,2,8,False,0,False,0
deleteColumn,13,4,1,3,4,2,1,0.6,2,6,False,0,False,0
findColumnByID,8,4,1,0,2,1,1,3,3,3,False,0,False,0
findColumnByViewIndex,8,4,1,0,1,1,1,3,3,3,False,0,False,0
getColumns,3,1,0,0,1,0,0,0,1,1,False,0,False,0
getField,3,1,1,0,1,0,0,0,1,2,False,0,False,0
getModelIndex,14,7,1,0,11,4,1,0.75,3,8,False,0,False,0
getSize,3,1,0,0,1,0,0,0,1,1,False,0,False,0
importColumnList,19,4,1,5,11,11,4,0.21,4,14,False,0,False,0
importData,27,14,1,2,20,16,3,0.19,3,9,False,0,True,0
insertColumnIntoUi,4,1,1,0,5,4,3,0.75,1,4,False,0,False,0
languageChanged,5,2,1,0,2,2,1,1.5,2,3,False,0,False,0
renameColumn,7,2,1,0,2,2,1,1.5,2,3,False,0,False,0
updateType,8,2,1,0,8,6,2,0.5,2,6,False,0,False,0
delete,5,1,1,0,3,0,0,0,1,3,False,0,False,0
getColumnClass,3,2,0,0,0,0,0,0,1,1,False,0,False,0
getColumnClass,3,2,1,1,1,0,0,9,1,2,False,0,False,0
getColumnCount,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getColumnName,3,1,1,1,1,0,0,9,1,2,False,0,False,0
getDefault,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getRowCount,3,1,0,0,1,0,0,0,1,1,False,0,False,0
getTitle,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getValue,3,3,1,0,2,0,0,0,1,3,False,0,False,0
getValueAt,20,14,2,5,8,2,2,1.29,2,9,False,0,False,0
isCellEditable,3,2,2,0,2,0,0,0,1,3,False,0,False,0
isRecurring,3,1,0,0,0,0,0,0,1,2,False,0,False,0
setValueAt,43,14,3,5,24,10,5,0.6,3,24,False,0,True,0
getColumnCount,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getRowCount,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getValueAt,9,6,2,0,5,0,0,0,2,2,False,0,False,0
isCellEditable,6,3,2,0,3,1,1,0,2,3,False,0,False,0
setValueAt,27,7,3,0,17,0,0,0,3,6,False,0,False,0
actionPerformed,22,4,1,1,4,1,1,4.5,5,8,False,0,False,0
addStateChangedListener,3,1,1,0,1,0,0,0,1,2,False,0,False,0
askUserPermission,4,1,1,0,0,0,0,0,1,1,False,0,False,0
compare,3,1,2,0,0,0,0,0,1,3,False,0,False,0
forwardScheduling,10,2,0,2,5,4,3,1.8,1,8,False,0,False,0
getSelectionManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTaskManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTree,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTreeFacade,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getUIFacade,3,1,0,0,0,0,0,0,1,1,False,0,False,0
isEnabled,1,1,1,0,0,0,0,0,0,1,False,0,False,0
run,7,2,0,2,1,0,0,9,3,1,False,0,False,0
run,1,1,1,0,0,0,0,0,0,1,False,0,False,0
selectionChanged,4,1,1,2,0,0,0,4.5,1,3,False,0,False,0
setEnabled,6,2,1,1,1,0,0,9,2,3,False,0,False,0
userInputConsumerChanged,2,1,1,0,0,0,0,0,1,1,False,0,False,0
recalculateActivities,16,6,4,0,13,5,2,0.4,4,12,False,0,False,0
getBarHeight,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getBottomUnitOffsets,3,1,0,1,1,0,0,1,1,1,False,0,False,0
getChartStartDate,3,1,0,0,1,1,0,1,1,1,False,0,False,0
getEndDate,3,1,0,1,1,0,0,1,1,1,False,0,False,0
getRowHeight,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getViewportWidth,3,1,0,0,1,1,1,1,1,1,False,0,False,0
getWeekendOpacityOption,3,1,0,0,2,2,0,0.5,1,2,False,0,False,0
getDuration,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getEnd,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getIntensity,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getOwner,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getStart,3,1,0,0,0,0,0,0,1,1,False,0,False,0
isFirst,3,1,0,1,2,1,1,3.5,1,2,False,0,False,0
isLast,4,1,0,0,2,0,0,0,1,1,False,0,False,0
toString,3,1,0,3,0,0,0,3.5,1,3,False,0,False,0
equals,8,7,1,3,2,2,0,2.5,1,9,False,0,False,0
getDuration,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getEnd,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getIntensity,3,1,0,1,0,0,0,5,1,2,False,0,False,0
getOwner,3,1,0,1,0,0,0,5,1,2,False,0,False,0
getStart,3,1,0,0,0,0,0,0,1,1,False,0,False,0
hashCode,3,1,0,0,1,0,0,0,1,3,False,0,False,0
isFirst,3,2,0,3,0,0,0,2.5,1,5,False,0,False,0
isLast,3,2,0,3,0,0,0,2.5,1,5,False,0,False,0
toString,3,1,0,3,0,0,0,2.5,1,3,False,0,False,0
changeValue,4,1,1,0,0,0,0,0,1,5,False,0,False,0
commit,11,3,0,4,6,4,1,1.29,2,11,False,0,False,0
createCostPanel,31,1,0,3,9,5,1,1.12,3,23,False,0,False,0
getComponent,40,7,0,3,13,10,4,0.69,3,19,False,0,True,0
getTable,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getValue,4,4,1,0,3,0,0,0,1,3,False,0,False,0
onAddEvent,3,1,0,1,2,1,1,4.5,1,3,False,0,False,0
onDeleteEvent,6,3,0,4,6,4,0,1.12,2,5,False,0,False,0
setValue,4,1,1,1,0,0,0,9,1,2,False,0,False,0
isStartBoundary,3,1,0,0,0,0,0,0,1,1,False,0,False,0
build,1,1,0,0,0,0,0,0,0,0,False,0,False,0
withColor,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withCompletion,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withCost,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withDuration,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withEndDate,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withExpansionState,4,1,1,0,0,0,0,0,1,4,False,0,False,0
withId,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withLegacyMilestone,4,1,0,0,0,0,0,0,1,1,False,0,False,0
withName,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withNotes,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withParent,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withPrevSibling,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withPriority,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withPrototype,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withStartDate,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withWebLink,4,1,1,0,0,0,0,0,1,2,False,0,False,0
equals,7,3,1,0,2,2,0,1.5,2,5,False,0,False,0
hashCode,3,1,0,0,1,1,0,3,1,2,False,0,False,0
toString,3,1,0,0,1,1,1,3,1,2,False,0,False,0
apply,3,3,1,0,1,1,1,7,1,2,False,0,False,0
apply,5,1,1,0,0,0,0,0,1,5,False,0,False,0
apply,6,3,1,0,0,0,0,0,2,1,False,0,False,0
areUnrelated,20,9,2,6,5,0,0,1.75,2,11,False,0,False,0
breadthFirstSearch,12,1,2,4,5,0,0,0,3,6,False,0,False,0
breadthFirstSearch,14,6,2,1,4,0,0,0,4,4,False,0,False,0
compareDocumentOrder,5,1,2,0,2,0,0,0,1,6,False,0,False,0
contains,3,1,1,0,1,0,0,0,1,2,False,0,False,0
getContainer,8,5,1,0,1,1,1,7,2,5,False,0,False,0
getDeepNestedTasks,15,3,1,0,8,2,1,3.5,3,5,False,0,False,0
getDepth,4,1,1,0,1,1,1,7,1,4,False,0,False,0
getNestedTasks,15,6,1,0,6,1,1,7,4,8,False,0,False,0
getNextSibling,6,3,1,0,1,1,1,7,1,5,False,0,False,0
getOutlinePath,11,2,1,0,4,2,1,3.5,2,9,False,0,False,0
getPreviousSibling,6,3,1,0,1,1,1,7,1,5,False,0,False,0
getRootTask,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTaskIndex,6,1,1,0,1,1,0,7,1,5,False,0,False,0
getTaskManager,3,1,0,0,1,1,1,7,1,2,False,0,False,0
getTasksInDocumentOrder,6,1,0,0,3,0,0,0,1,4,False,0,False,0
hasNestedTasks,9,4,1,0,2,0,0,0,3,3,False,0,False,0
move,9,3,2,1,2,2,1,3.5,2,8,False,0,False,0
move,28,7,3,6,21,11,3,0.44,2,24,False,0,False,0
sort,13,3,1,2,4,2,1,2.33,2,7,False,0,False,0
sortHelper,13,3,2,2,7,2,1,3.5,2,10,False,0,False,0
askUserPermission,4,1,1,0,0,0,0,0,1,2,False,0,False,0
asToolbarAction,5,1,0,0,2,2,1,1,1,3,False,0,False,0
compare,4,1,2,0,1,0,0,0,1,2,False,0,False,0
isEnabled,3,1,1,0,1,1,1,2,1,2,False,0,False,0
run,30,7,1,0,0,0,0,0,3,3,False,0,False,0
withIcon,3,1,1,0,5,4,3,0.5,1,5,False,0,False,0
actionPerformed,9,3,1,0,0,0,0,0,3,3,False,0,False,0
commit,6,2,0,1,3,2,0,2.5,2,5,False,0,False,0
getComponent,32,6,0,5,8,6,2,0.45,3,20,False,0,False,0
getTable,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTask,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTaskManager,3,1,0,0,2,1,1,5,1,1,False,0,False,0
getValue,4,4,1,0,3,0,0,0,1,3,False,0,False,0
init,3,1,1,0,0,0,0,0,1,2,False,0,False,0
onAddEvent,3,1,0,1,3,1,1,2.5,1,3,False,0,False,0
onDeleteEvent,6,2,0,1,5,3,0,1.25,2,7,False,0,False,0
setUpPredecessorComboColumn,24,4,2,0,11,6,2,0.83,4,10,False,0,False,0
canCreateDependency,17,9,2,0,0,0,0,0,2,5,False,0,False,0
clear,3,1,0,0,0,0,0,0,1,0,False,0,False,0
createDependency,3,1,2,0,0,0,0,0,1,2,False,0,False,0
createDependency,4,1,3,0,0,0,0,0,1,3,False,0,False,0
createDependency,6,1,4,0,0,0,0,0,1,5,False,0,False,0
createMutator,3,1,0,0,0,0,0,0,1,0,False,0,False,0
deleteDependency,3,1,1,0,0,0,0,0,1,1,False,0,False,0
fireChanged,3,1,1,0,0,0,0,0,1,2,False,0,False,0
getDefaultHardness,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getDependencies,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getDependencies,6,1,1,0,0,0,0,0,1,5,False,0,False,0
getDependenciesAsDependant,6,1,1,0,0,0,0,0,1,5,False,0,False,0
getDependenciesAsDependee,6,1,1,0,0,0,0,0,1,5,False,0,False,0
getDependency,3,1,0,0,0,0,0,0,1,1,False,0,False,0
delete,3,1,0,1,0,0,0,0,1,1,False,0,False,0
equals,8,3,1,4,0,0,0,5.5,2,7,False,0,False,0
getActivityBinding,3,1,0,1,1,0,0,11,1,1,False,0,False,0
getConstraint,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getDependant,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getDependee,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getDifference,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getEnd,8,7,0,0,1,1,1,11,2,5,False,0,False,0
getEndVector,7,4,0,0,0,0,0,0,2,1,False,0,False,0
getHardness,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getImpl,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getStart,8,7,0,0,1,1,1,11,2,5,False,0,False,0
getStartVector,7,4,0,0,0,0,0,0,2,1,False,0,False,0
hashCode,3,1,0,2,0,0,0,0,1,2,False,0,False,0
setConstraint,7,1,1,0,2,1,1,11,1,6,False,0,False,0
setDifference,4,1,1,0,1,0,0,0,1,3,False,0,False,0
setHardness,3,1,1,0,0,0,0,0,1,2,False,0,False,0
toString,3,1,0,0,0,0,0,0,1,2,False,0,False,0
toArray,3,1,0,0,3,2,2,0.5,1,2,False,0,False,0
toArray,3,1,0,0,3,2,2,0.5,1,2,False,0,False,0
clear,6,2,0,0,1,0,0,0,2,2,False,0,False,0
clear,8,4,1,0,5,2,1,2,3,5,False,0,False,0
getDependency,6,3,1,0,4,1,1,4,1,5,False,0,False,0
getDependencyCollection,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTask,3,1,0,0,0,0,0,0,1,1,False,0,False,0
hasLinks,9,5,1,0,4,2,1,2,3,5,False,0,False,0
toArray,3,1,0,0,1,1,1,4,1,3,False,0,False,0
createLegacyHandler,5,1,0,1,0,0,0,7,1,2,False,0,False,0
createPilsenHandler,3,1,0,0,1,0,0,0,1,0,False,0,False,0
createTaskDisplayColumnsWrapper,15,3,3,0,7,1,1,7,3,7,False,0,False,0
createTaskDisplayColumnsWrapper,13,1,2,0,6,0,0,0,3,3,False,0,False,0
loadTaskDisplay,15,5,1,0,7,2,1,3.5,2,15,False,0,False,0
onStartElement,7,3,1,1,0,0,0,0,2,2,False,0,False,0
parsingFinished,4,3,0,0,2,0,0,0,1,4,False,0,False,0
parsingFinished,3,1,0,0,2,0,0,0,1,1,False,0,False,0
parsingStarted,3,1,0,0,0,0,0,0,1,0,False,0,False,0
parsingStarted,3,1,0,0,0,0,0,0,1,0,False,0,False,0
setEnabled,3,1,1,0,0,0,0,0,1,2,False,0,False,0
compare,5,3,2,0,3,1,1,2,1,4,False,0,False,0
getID,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getName,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getOrder,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getWidth,3,1,0,0,0,0,0,0,1,1,False,0,False,0
isVisible,3,1,0,0,0,0,0,0,1,0,False,0,False,0
setOrder,2,1,1,0,0,0,0,0,1,1,False,0,False,0
setVisible,2,1,1,0,0,0,0,0,1,1,False,0,False,0
setWidth,2,1,1,0,0,0,0,0,1,1,False,0,False,0
getNewContainer,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getOldContainer,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTask,3,1,0,0,0,0,0,0,1,1,False,0,False,0
addNestedItem,5,1,1,0,0,0,0,0,1,5,False,0,False,0
delete,14,4,0,0,0,0,0,0,4,13,False,0,False,0
getContainerItem,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getNestedItems,13,3,0,0,3,0,0,0,3,8,False,0,False,0
getTask,3,1,0,0,0,0,0,0,1,1,False,0,False,0
createItem,4,1,1,0,0,0,0,0,1,3,False,0,False,0
getRootItem,3,1,0,0,0,0,0,0,1,1,False,0,False,0
isSupertask,3,1,0,0,0,0,0,0,1,0,False,0,False,0
unpluggedClone,9,2,0,0,0,0,0,0,3,1,False,0,False,0
apply,4,1,1,0,0,0,0,0,1,1,False,0,False,0
asToolbarAction,14,2,0,0,9,5,2,0.2,4,6,False,0,False,0
getIconFilePrefix,3,1,0,0,0,0,0,0,1,0,False,0,False,0
isEnabled,4,1,1,1,0,0,0,0,1,2,False,0,False,0
propertyChange,5,2,1,0,0,0,0,0,2,1,False,0,False,0
run,13,2,1,0,5,2,2,0.5,4,5,False,0,False,0
paint,11,1,1,0,5,2,1,2,1,15,False,0,False,0
setText,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setX,3,1,1,0,0,0,0,0,1,4,False,0,False,0
asToolbarAction,14,2,0,0,9,5,2,0.2,4,6,False,0,False,0
getIconFilePrefix,3,1,0,0,0,0,0,0,1,0,False,0,False,0
isEnabled,16,6,1,0,7,2,2,0.5,2,6,False,0,False,0
propertyChange,5,2,1,0,0,0,0,0,2,1,False,0,False,0
run,14,3,1,0,16,9,5,0.11,3,11,False,0,False,0
dependencyAdded,2,1,1,0,0,0,0,0,1,1,False,0,False,0
dependencyChanged,2,1,1,0,0,0,0,0,1,1,False,0,False,0
dependencyRemoved,2,1,1,0,0,0,0,0,1,1,False,0,False,0
taskAdded,2,1,1,0,0,0,0,0,1,1,False,0,False,0
taskModelReset,2,1,0,0,0,0,0,0,1,0,False,0,False,0
taskMoved,2,1,1,0,0,0,0,0,1,1,False,0,False,0
taskProgressChanged,2,1,1,0,0,0,0,0,1,1,False,0,False,0
taskPropertiesChanged,2,1,1,0,0,0,0,0,1,1,False,0,False,0
taskRemoved,2,1,1,0,0,0,0,0,1,1,False,0,False,0
taskScheduleChanged,2,1,1,0,0,0,0,0,1,1,False,0,False,0
getCalendar,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getDefaultColor,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getNotificationManager,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getProjectDocumentURL,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getResourceManager,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTimeUnitStack,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getCalendar,3,1,0,0,1,1,1,0,1,1,False,0,False,0
getDefaultColor,3,1,0,0,4,3,3,0,1,3,False,0,False,0
getNotificationManager,3,1,0,1,1,0,0,0,1,1,False,0,False,0
getProjectDocumentURL,8,3,0,0,4,1,1,0,3,1,False,0,False,0
getResourceManager,3,1,0,0,1,1,1,0,1,1,False,0,False,0
getTimeUnitStack,3,1,0,1,0,0,0,0,1,1,False,0,False,0
get,3,1,0,0,0,0,0,0,1,0,False,0,False,0
logDependencyLoop,7,2,2,0,0,0,0,0,2,4,False,0,False,0
addTask,4,1,1,0,3,1,0,6,1,4,False,0,False,0
clear,4,1,0,1,0,0,0,0,1,2,False,0,False,0
getTask,3,1,1,0,2,0,0,0,1,2,False,0,False,0
getTasks,8,2,0,1,3,0,0,0,2,8,False,0,False,0
isEmpty,3,1,0,1,0,0,0,6,1,2,False,0,False,0
