Name,LOC,CYCLO,Number Of Parameters,# Inner Invocations,# Outer Invocations,ATFD,FDP,LAA,MAXNESTING,NOAV,Feature_Envy,Feature_EnvyScore,Long_Method,Long_MethodScore
runAfters,12,5,0,2,2,1,0,5,4,3,False,0,False,0
runBefores,17,7,0,1,5,2,1,2.5,4,4,False,0,False,0
runProtected,9,4,0,3,0,0,0,0,3,0,False,0,False,0
runUnprotected,3,1,0,0,1,0,0,0,1,1,False,0,False,0
getAnnotatablesForTestClass,3,1,1,0,1,0,0,0,1,1,False,0,False,0
validateAnnotatable,4,1,2,0,1,0,0,0,1,2,False,0,False,0
nanoTime,3,1,0,1,0,0,0,0,1,0,False,0,False,0
areStringsEqual,3,1,0,0,1,0,0,0,1,2,False,0,False,0
compact,11,5,1,3,2,0,0,0,2,9,False,0,False,0
compactString,10,3,1,2,0,0,0,0,2,8,False,0,False,0
computeCommonPrefix,3,3,0,0,3,0,0,0,1,7,False,0,False,0
computeCommonSuffix,4,3,0,0,4,0,0,0,1,13,False,0,False,0
findCommonPrefix,9,3,0,0,2,0,0,0,3,10,False,0,False,0
findCommonSuffix,10,4,0,0,3,0,0,0,3,10,False,0,False,0
compact,12,5,1,0,0,0,0,0,3,10,False,0,True,0
sharedPrefix,9,4,0,0,0,0,0,0,3,8,False,0,False,0
sharedSuffix,12,3,1,0,0,0,0,0,3,11,False,0,False,0
arrayEquals,34,13,3,4,5,0,0,0,4,9,False,0,True,0
assertArraysAreSameLength,16,4,3,0,3,0,0,0,2,5,False,0,False,0
assertElementsEqual,1,1,2,0,0,0,0,0,0,2,False,0,False,0
isArray,3,2,1,1,1,1,1,0,1,3,False,0,False,0
getActual,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getExpected,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getMessage,3,1,0,1,2,0,0,5,1,4,False,0,False,0
getActual,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getExpected,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getMessage,3,1,0,0,0,0,0,0,1,3,False,0,False,0
getRunner,3,2,2,1,0,0,0,0,1,2,False,0,False,0
getSuite,9,3,2,0,4,0,0,0,3,2,False,0,False,0
runnerForClass,3,2,1,0,0,0,0,0,1,1,False,0,False,0
serial,3,1,0,0,1,0,0,0,1,0,False,0,False,0
isDeclaringClassPublic,3,2,1,0,3,3,2,0,1,4,False,0,False,0
validate,6,4,3,1,2,0,0,0,2,4,False,0,False,0
addChild,3,1,1,0,1,0,0,0,1,2,False,0,False,0
childlessCopy,3,1,0,0,1,0,0,0,1,3,False,0,False,0
createSuiteDescription,3,1,1,0,1,0,0,0,1,1,False,0,False,0
